measure,beat,pitch,duration,velocity,tie,articulation
21,1,C3,0.25,122,,accent
21,1.25,F#2,0.25,100,,staccato
21,1.5,D#3,0.25,100,,staccato
21,1.75,F#2,0.25,100,,staccato
21,2,C3,0.25,110,,accent
21,2.25,F#2,0.25,100,,staccato
21,2.5,D4,0.25,100,,staccato
21,2.75,F#2,0.25,100,,staccato
21,3,C3,0.25,122,,accent
21,3.25,G#6,0.25,100,,staccato
21,3.5,D#3,0.25,100,,staccato
21,3.75,F#2,0.25,100,,staccato
21,4,C3,0.25,120,,accent
21,4.25,F#2,0.25,100,,staccato
21,4.5,D4,0.25,100,,staccato
21,4.75,F#2,0.25,100,,staccato
22,1,C3,0.25,122,,accent
22,1.25,F#2,0.25,100,,staccato
22,1.5,D#3,0.25,100,,staccato
22,1.75,F#2,0.25,100,,staccato
22,2,C3,0.25,110,,accent
22,2.25,F#2,0.25,100,,staccato
22,2.5,D4,0.25,100,,staccato
22,2.75,F#2,0.25,100,,staccato
22,3,C3,0.25,122,,accent
22,3.25,G#6,0.25,100,,staccato
22,3.5,D#3,0.25,100,,staccato
22,3.75,F#2,0.25,100,,staccato
22,4,C3,0.25,120,,accent
22,4.25,F#2,0.25,100,,staccato
22,4.5,D4,0.25,100,,staccato
22,4.75,F#2,0.25,100,,staccato
23,1,C3,0.25,122,,accent
23,1.25,F#2,0.25,100,,staccato
23,1.5,D#3,0.25,100,,staccato
23,1.75,F#2,0.25,100,,staccato
23,2,C3,0.25,110,,accent
23,2.25,F#2,0.25,100,,staccato
23,2.5,D4,0.25,100,,staccato
23,2.75,F#2,0.25,100,,staccato
23,3,C3,0.25,122,,accent
23,3.25,G#6,0.25,100,,staccato
23,3.5,D#3,0.25,100,,staccato
23,3.75,F#2,0.25,100,,staccato
23,4,C3,0.25,120,,accent
23,4.25,F#2,0.25,100,,staccato
23,4.5,D4,0.25,100,,staccato
23,4.75,F#2,0.25,100,,staccato
24,1,C3,0.25,122,,accent
24,1.25,F#2,0.25,100,,staccato
