measure,beat,pitch,duration,velocity,tie,articulation
31,1,C2,0.25,115,,staccato
31,1.25,F#2,0.25,100,,staccato
31,1.5,C2,0.25,100,,staccato
31,1.75,F#2,0.25,100,,staccato
31,2,C2,0.25,115,,staccato
31,2.25,F#2,0.25,100,,staccato
31,2.5,C2,0.25,100,,staccato
31,2.75,F#2,0.25,100,,staccato
31,3,C2,0.25,115,,staccato
31,3.25,F#2,0.25,100,,staccato
31,3.5,C2,0.25,100,,staccato
31,3.75,F#2,0.25,100,,staccato
31,4,C2,0.25,120,,accent
32,1,C2,0.25,115,,staccato
32,1.25,F#2,0.25,100,,staccato
32,1.5,C2,0.25,100,,staccato
32,1.75,F#2,0.25,100,,staccato
32,2,C2,0.25,115,,staccato
32,2.25,F#2,0.25,100,,staccato
32,2.5,C2,0.25,100,,staccato
32,2.75,F#2,0.25,100,,staccato
32,3,C2,0.25,115,,staccato
32,3.25,F#2,0.25,100,,staccato
32,3.5,C2,0.25,100,,staccato
32,3.75,F#2,0.25,100,,staccato
32,4,C2,0.25,120,,accent
33,1,C2,0.25,115,,staccato
33,1.25,F#2,0.25,100,,staccato
33,1.5,C2,0.25,100,,staccato
33,1.75,F#2,0.25,100,,staccato
33,2,C2,0.25,115,,staccato
33,2.25,F#2,0.25,100,,staccato
33,2.5,C2,0.25,100,,staccato
33,2.75,F#2,0.25,100,,staccato
33,3,C2,0.25,115,,staccato
33,3.25,F#2,0.25,100,,staccato
33,3.5,C2,0.25,100,,staccato
33,3.75,F#2,0.25,100,,staccato
33,4,C2,0.25,120,,accent
34,1,C2,0.25,115,,staccato
34,1.25,F#2,0.25,100,,staccato
34,1.5,C2,0.25,100,,staccato
34,1.75,F#2,0.25,100,,staccato
34,2,C2,0.25,115,,staccato
34,2.25,F#2,0.25,100,,staccato
34,2.5,C2,0.25,100,,staccato
34,2.75,F#2,0.25,100,,staccato
34,3,C2,0.25,115,,staccato
34,3.25,F#2,0.25,100,,staccato
34,3.5,C2,0.25,100,,staccato
34,3.75,F#2,0.25,100,,staccato
34,4,C2,0.25,120,,accent
35,1,C2,0.25,115,,staccato
35,1.25,F#2,0.25,100,,staccato
35,1.5,C2,0.25,100,,staccato
35,1.75,F#2,0.25,100,,staccato
35,2,C2,0.25,115,,staccato
35,2.25,F#2,0.25,100,,staccato
35,2.5,C2,0.25,100,,staccato
35,2.75,F#2,0.25,100,,staccato
35,3,C2,0.25,115,,staccato
35,3.25,F#2,0.25,100,,staccato
35,3.5,C2,0.25,100,,staccato
35,3.75,F#2,0.25,100,,staccato
35,4,C2,0.25,120,,accent
36,1,C2,0.25,115,,staccato
36,1.25,F#2,0.25,100,,staccato
36,1.5,C2,0.25,100,,staccato
36,1.75,F#2,0.25,100,,staccato
36,2,C2,0.25,115,,staccato
36,2.25,F#2,0.25,100,,staccato
36,2.5,C2,0.25,100,,staccato
36,2.75,F#2,0.25,100,,staccato
36,3,C2,0.25,115,,staccato
36,3.25,F#2,0.25,100,,staccato
36,3.5,C2,0.25,100,,staccato
36,3.75,F#2,0.25,100,,staccato
36,4,C2,0.25,120,,accent
37,1,C2,0.25,115,,staccato
37,1.25,F#2,0.25,100,,staccato
37,1.5,C2,0.25,100,,staccato
37,1.75,F#2,0.25,100,,staccato
37,2,C2,0.25,115,,staccato
37,2.25,F#2,0.25,100,,staccato
37,2.5,C2,0.25,100,,staccato
37,2.75,F#2,0.25,100,,staccato
37,3,C2,0.25,115,,staccato
37,3.25,F#2,0.25,100,,staccato
37,3.5,C2,0.25,100,,staccato
37,3.75,F#2,0.25,100,,staccato
37,4,C2,0.25,120,,accent
38,1,C2,0.25,115,,staccato
38,1.25,F#2,0.25,100,,staccato
38,1.5,C2,0.25,100,,staccato
38,1.75,F#2,0.25,100,,staccato
38,2,C2,0.25,115,,staccato
38,2.25,F#2,0.25,100,,staccato
38,2.5,C2,0.25,100,,staccato
38,2.75,F#2,0.25,100,,staccato
38,3,C2,0.25,115,,staccato
38,3.25,F#2,0.25,100,,staccato
38,3.5,C2,0.25,100,,staccato
38,3.75,F#2,0.25,100,,staccato
38,4,C2,0.25,120,,accent
39,1,C2,0.25,115,,staccato
39,1.25,F#2,0.25,100,,staccato
39,1.5,C2,0.25,100,,staccato
39,1.75,F#2,0.25,100,,staccato
39,2,C2,0.25,115,,staccato
39,2.25,F#2,0.25,100,,staccato
39,2.5,C2,0.25,100,,staccato
39,2.75,F#2,0.25,100,,staccato
39,3,C2,0.25,115,,staccato
39,3.25,F#2,0.25,100,,staccato
39,3.5,C2,0.25,100,,staccato
39,3.75,F#2,0.25,100,,staccato
39,4,C2,0.25,120,,accent
40,1,C2,0.25,115,,staccato
40,1.25,F#2,0.25,100,,staccato
40,1.5,C2,0.25,100,,staccato
40,1.75,F#2,0.25,100,,staccato
40,2,C2,0.25,115,,staccato
40,2.25,F#2,0.25,100,,staccato
40,2.5,C2,0.25,100,,staccato
40,2.75,F#2,0.25,100,,staccato
40,3,C2,0.25,115,,staccato
40,3.25,F#2,0.25,100,,staccato
40,3.5,C2,0.25,100,,staccato
40,3.75,F#2,0.25,100,,staccato
40,4,C2,0.25,120,,accent
