measure,beat,pitch,duration,velocity,tie,articulation
41,1,C2,0.25,115,,staccato
41,1.25,F#2,0.25,100,,staccato
41,1.5,C2,0.25,100,,staccato
41,1.75,F#2,0.25,100,,staccato
41,2,C2,0.25,115,,staccato
41,2.25,F#2,0.25,100,,staccato
41,2.5,C2,0.25,100,,staccato
41,2.75,F#2,0.25,100,,staccato
41,3,C2,0.25,115,,staccato
41,3.25,F#2,0.25,100,,staccato
41,3.5,C2,0.25,100,,staccato
41,3.75,F#2,0.25,100,,staccato
41,4,C2,0.25,120,,accent
42,1,C2,0.25,115,,staccato
42,1.25,F#2,0.25,100,,staccato
42,1.5,C2,0.25,100,,staccato
42,1.75,F#2,0.25,100,,staccato
42,2,C2,0.25,115,,staccato
42,2.25,F#2,0.25,100,,staccato
42,2.5,C2,0.25,100,,staccato
42,2.75,F#2,0.25,100,,staccato
42,3,C2,0.25,115,,staccato
42,3.25,F#2,0.25,100,,staccato
42,3.5,C2,0.25,100,,staccato
42,3.75,F#2,0.25,100,,staccato
42,4,C2,0.25,120,,accent
43,1,C2,0.25,115,,staccato
43,1.25,F#2,0.25,100,,staccato
43,1.5,C2,0.25,100,,staccato
43,1.75,F#2,0.25,100,,staccato
43,2,C2,0.25,115,,staccato
43,2.25,F#2,0.25,100,,staccato
43,2.5,C2,0.25,100,,staccato
43,2.75,F#2,0.25,100,,staccato
43,3,C2,0.25,115,,staccato
43,3.25,F#2,0.25,100,,staccato
43,3.5,C2,0.25,100,,staccato
43,3.75,F#2,0.25,100,,staccato
43,4,C2,0.25,120,,accent
44,1,C2,0.25,115,,staccato
44,1.25,F#2,0.25,100,,staccato
44,1.5,C2,0.25,100,,staccato
44,1.75,F#2,0.25,100,,staccato
44,2,C2,0.25,115,,staccato
44,2.25,F#2,0.25,100,,staccato
44,2.5,C2,0.25,100,,staccato
44,2.75,F#2,0.25,100,,staccato
44,3,C2,0.25,115,,staccato
44,3.25,F#2,0.25,100,,staccato
44,3.5,C2,0.25,100,,staccato
44,3.75,F#2,0.25,100,,staccato
44,4,C2,0.25,120,,accent
45,1,C2,0.25,115,,staccato
45,1.25,F#2,0.25,100,,staccato
45,1.5,C2,0.25,100,,staccato
45,1.75,F#2,0.25,100,,staccato
45,2,C2,0.25,115,,staccato
45,2.25,F#2,0.25,100,,staccato
45,2.5,C2,0.25,100,,staccato
45,2.75,F#2,0.25,100,,staccato
45,3,C2,0.25,115,,staccato
45,3.25,F#2,0.25,100,,staccato
45,3.5,C2,0.25,100,,staccato
45,3.75,F#2,0.25,100,,staccato
45,4,C2,0.25,120,,accent
46,1,C2,0.25,115,,staccato
46,1.25,F#2,0.25,100,,staccato
46,1.5,C2,0.25,100,,staccato
46,1.75,F#2,0.25,100,,staccato
46,2,C2,0.25,115,,staccato
46,2.25,F#2,0.25,100,,staccato
46,2.5,C2,0.25,100,,staccato
46,2.75,F#2,0.25,100,,staccato
46,3,C2,0.25,115,,staccato
46,3.25,F#2,0.25,100,,staccato
46,3.5,C2,0.25,100,,staccato
46,3.75,F#2,0.25,100,,staccato
46,4,C2,0.25,120,,accent
47,1,C2,0.25,115,,staccato
47,1.25,F#2,0.25,100,,staccato
47,1.5,C2,0.25,100,,staccato
47,1.75,F#2,0.25,100,,staccato
47,2,C2,0.25,115,,staccato
47,2.25,F#2,0.25,100,,staccato
47,2.5,C2,0.25,100,,staccato
47,2.75,F#2,0.25,100,,staccato
47,3,C2,0.25,115,,staccato
47,3.25,F#2,0.25,100,,staccato
47,3.5,C2,0.25,100,,staccato
47,3.75,F#2,0.25,100,,staccato
47,4,C2,0.25,120,,accent
48,1,C2,0.25,115,,staccato
48,1.25,F#2,0.25,100,,staccato
48,1.5,C2,0.25,100,,staccato
48,1.75,F#2,0.25,100,,staccato
48,2,C2,0.25,115,,staccato
48,2.25,F#2,0.25,100,,staccato
48,2.5,C2,0.25,100,,staccato
48,2.75,F#2,0.25,100,,staccato
48,3,C2,0.25,115,,staccato
48,3.25,F#2,0.25,100,,staccato
48,3.5,C2,0.25,100,,staccato
48,3.75,F#2,0.25,100,,staccato
48,4,C2,0.25,120,,accent
49,1,C2,0.25,115,,staccato
49,1.25,F#2,0.25,100,,staccato
49,1.5,C2,0.25,100,,staccato
49,1.75,F#2,0.25,100,,staccato
49,2,C2,0.25,115,,staccato
49,2.25,F#2,0.25,100,,staccato
49,2.5,C2,0.25,100,,staccato
49,2.75,F#2,0.25,100,,staccato
49,3,C2,0.25,115,,staccato
49,3.25,F#2,0.25,100,,staccato
49,3.5,C2,0.25,100,,staccato
49,3.75,F#2,0.25,100,,staccato
49,4,C2,0.25,120,,accent
50,1,C2,0.25,115,,staccato
50,1.25,F#2,0.25,100,,staccato
50,1.5,C2,0.25,100,,staccato
50,1.75,F#2,0.25,100,,staccato
50,2,C2,0.25,115,,staccato
50,2.25,F#2,0.25,100,,staccato
50,2.5,C2,0.25,100,,staccato
50,2.75,F#2,0.25,100,,staccato
50,3,C2,0.25,115,,staccato
50,3.25,F#2,0.25,100,,staccato
50,3.5,C2,0.25,100,,staccato
50,3.75,F#2,0.25,100,,staccato
50,4,C2,0.25,120,,accent
