measure,beat,pitch,duration,velocity,tie,articulation
81,1,C2,0.25,115,,staccato
81,1.25,F#2,0.25,100,,staccato
81,1.5,C2,0.25,100,,staccato
81,1.75,F#2,0.25,100,,staccato
81,2,C2,0.25,115,,staccato
81,2.25,F#2,0.25,100,,staccato
81,2.5,C2,0.25,100,,staccato
81,2.75,F#2,0.25,100,,staccato
81,3,C2,0.25,115,,staccato
81,3.25,F#2,0.25,100,,staccato
81,3.5,C2,0.25,100,,staccato
81,3.75,F#2,0.25,100,,staccato
81,4,C2,0.25,120,,accent
82,1,C2,0.25,115,,staccato
82,1.25,F#2,0.25,100,,staccato
82,1.5,C2,0.25,100,,staccato
82,1.75,F#2,0.25,100,,staccato
82,2,C2,0.25,115,,staccato
82,2.25,F#2,0.25,100,,staccato
82,2.5,C2,0.25,100,,staccato
82,2.75,F#2,0.25,100,,staccato
82,3,C2,0.25,115,,staccato
82,3.25,F#2,0.25,100,,staccato
82,3.5,C2,0.25,100,,staccato
82,3.75,F#2,0.25,100,,staccato
82,4,C2,0.25,120,,accent
83,1,C2,0.25,115,,staccato
83,1.25,F#2,0.25,100,,staccato
83,1.5,C2,0.25,100,,staccato
83,1.75,F#2,0.25,100,,staccato
83,2,C2,0.25,115,,staccato
83,2.25,F#2,0.25,100,,staccato
83,2.5,C2,0.25,100,,staccato
83,2.75,F#2,0.25,100,,staccato
83,3,C2,0.25,115,,staccato
83,3.25,F#2,0.25,100,,staccato
83,3.5,C2,0.25,100,,staccato
83,3.75,F#2,0.25,100,,staccato
83,4,C2,0.25,120,,accent
84,1,C2,0.25,115,,staccato
84,1.25,F#2,0.25,100,,staccato
84,1.5,C2,0.25,100,,staccato
84,1.75,F#2,0.25,100,,staccato
84,2,C2,0.25,115,,staccato
84,2.25,F#2,0.25,100,,staccato
84,2.5,C2,0.25,100,,staccato
84,2.75,F#2,0.25,100,,staccato
84,3,C2,0.25,115,,staccato
84,3.25,F#2,0.25,100,,staccato
84,3.5,C2,0.25,100,,staccato
84,3.75,F#2,0.25,100,,staccato
84,4,C2,0.25,120,,accent
85,1,C2,0.25,115,,staccato
85,1.25,F#2,0.25,100,,staccato
85,1.5,C2,0.25,100,,staccato
85,1.75,F#2,0.25,100,,staccato
85,2,C2,0.25,115,,staccato
85,2.25,F#2,0.25,100,,staccato
85,2.5,C2,0.25,100,,staccato
85,2.75,F#2,0.25,100,,staccato
85,3,C2,0.25,115,,staccato
85,3.25,F#2,0.25,100,,staccato
85,3.5,C2,0.25,100,,staccato
85,3.75,F#2,0.25,100,,staccato
85,4,C2,0.25,120,,accent
86,1,C2,0.25,115,,staccato
86,1.25,F#2,0.25,100,,staccato
86,1.5,C2,0.25,100,,staccato
86,1.75,F#2,0.25,100,,staccato
86,2,C2,0.25,115,,staccato
86,2.25,F#2,0.25,100,,staccato
86,2.5,C2,0.25,100,,staccato
86,2.75,F#2,0.25,100,,staccato
86,3,C2,0.25,115,,staccato
86,3.25,F#2,0.25,100,,staccato
86,3.5,C2,0.25,100,,staccato
86,3.75,F#2,0.25,100,,staccato
86,4,C2,0.25,120,,accent
87,1,C2,0.25,115,,staccato
87,1.25,F#2,0.25,100,,staccato
87,1.5,C2,0.25,100,,staccato
87,1.75,F#2,0.25,100,,staccato
87,2,C2,0.25,115,,staccato
87,2.25,F#2,0.25,100,,staccato
87,2.5,C2,0.25,100,,staccato
87,2.75,F#2,0.25,100,,staccato
87,3,C2,0.25,115,,staccato
87,3.25,F#2,0.25,100,,staccato
87,3.5,C2,0.25,100,,staccato
87,3.75,F#2,0.25,100,,staccato
87,4,C2,0.25,120,,accent
88,1,C2,0.25,115,,staccato
88,1.25,F#2,0.25,100,,staccato
88,1.5,C2,0.25,100,,staccato
88,1.75,F#2,0.25,100,,staccato
88,2,C2,0.25,115,,staccato
88,2.25,F#2,0.25,100,,staccato
88,2.5,C2,0.25,100,,staccato
88,2.75,F#2,0.25,100,,staccato
88,3,C2,0.25,115,,staccato
88,3.25,F#2,0.25,100,,staccato
88,3.5,C2,0.25,100,,staccato
88,3.75,F#2,0.25,100,,staccato
88,4,C2,0.25,120,,accent
89,1,C2,0.25,115,,staccato
89,1.25,F#2,0.25,100,,staccato
89,1.5,C2,0.25,100,,staccato
89,1.75,F#2,0.25,100,,staccato
89,2,C2,0.25,115,,staccato
89,2.25,F#2,0.25,100,,staccato
89,2.5,C2,0.25,100,,staccato
89,2.75,F#2,0.25,100,,staccato
89,3,C2,0.25,115,,staccato
89,3.25,F#2,0.25,100,,staccato
89,3.5,C2,0.25,100,,staccato
89,3.75,F#2,0.25,100,,staccato
89,4,C2,0.25,120,,accent
90,1,C2,0.25,115,,staccato
90,1.25,F#2,0.25,100,,staccato
90,1.5,C2,0.25,100,,staccato
90,1.75,F#2,0.25,100,,staccato
90,2,C2,0.25,115,,staccato
90,2.25,F#2,0.25,100,,staccato
90,2.5,C2,0.25,100,,staccato
90,2.75,F#2,0.25,100,,staccato
90,3,C2,0.25,115,,staccato
90,3.25,F#2,0.25,100,,staccato
90,3.5,C2,0.25,100,,staccato
90,3.75,F#2,0.25,100,,staccato
90,4,C2,0.25,120,,accent
