measure,beat,pitch,duration,velocity,tie,articulation
81,1,G3,2.9,90,,
81,4,G3,0.9,90,,
82,1,G3,0.9,90,,
82,2,Bb3,0.9,90,,
82,3,D4,0.9,90,,
82,4,G3,0.9,90,,
83,1,D4,1.9,90,,
83,3,Bb3,1.9,90,,
84,1,A3,1.9,90,,
84,3,G3,1.9,90,,
85,1,Bb3,1.9,90,,
85,3,D4,0.25,90,,
85,3.5,A3,0.25,90,,
85,4,G3,0.9,90,,
86,1,Bb3,1.9,90,,
86,3,A3,1.9,90,,
87,1,G3,1.9,90,,
87,3,Bb3,1.9,90,,
88,1,A3,0.25,90,,
88,1.5,G3,0.4,90,,
88,2,Bb3,1.9,90,,
89,1,A3,1.9,90,,
89,3,G3,1.9,90,,
90,1,F#3,0.9,90,,
90,2,G3,1.9,90,,
90,4,D3,0.9,90,,
