measure,beat,pitch,duration,velocity,tie,articulation
61,1,G3,0.9,96,,
61,2,Bb3,0.9,96,,
61,3,D4,0.9,96,,
61,4,G3,0.9,96,,
62,1,D4,1.9,96,,
62,3,Bb3,1.9,96,,
63,1,A3,1.9,96,,
63,3,G3,1.9,96,,
64,1,Bb3,1.9,96,,
64,3,D4,0.25,96,,
64,3.5,A3,0.25,96,,
64,4,G3,0.9,96,,
65,1,Bb3,1.9,96,,
65,3,A3,1.9,96,,
66,1,G3,1.9,96,,
66,3,Bb3,1.9,96,,
67,1,A3,0.25,96,,
67,1.5,G3,0.4,96,,
67,2,Bb3,1.9,96,,
68,1,A3,1.9,96,,
68,3,G3,1.9,96,,
69,1,F#3,0.9,96,,
69,2,G3,1.9,96,,
69,4,D3,0.9,96,,
70,1,G3,3.9,96,,
